LINCOLN IN THE BARDO,George Saunders,Random House,1,368,Literary,4,570,12.99,13.89,"4,727",3.9
GUNMETAL GRAY,Mark Greaney,Berkley,1,512,Mysteries & Thrillers,4.5,1815,9.99,9.99,"4,248",4.7
DEVIL IN SPRING,Lisa Kleypas,Avon,1,384,Historical,4.5,968,6.99,3.73,"2,474",4.6
AFTERMATH:: EMPIRE'S END,Chuck Wendig,Del Rey,1,448,Science Fiction,4.5,319,9.99,18.49,"1,674",4.5
BONE BOX,Faye Kellerman,Morrow,1,496,Police Procedural,4,342,8.99,8.49,"1,263",4.4
COLE,Tijan,EverAfter Romance,1,384,Romance,4.5,1161,4.99,4.99,"1,664",4.5
LILAC GIRLS,Martha Hall Kelly,Ballantine,1,496,Historical,4.5,3022,12.99,23.99,"13,896",4.6
BANANA CREAM PIE MURDER,Joanne Fluke,Kensington,1,304,Mysteries & Thrillers,4,54,6.99,5.68,"1,455",4.5
SHADOW'S SEDUCTION,Kresley Cole,Valkyrie,1,284,Paranormal,4,168,6.99,6.99,"1,303",4.3
SILENCE FALLEN,Patricia Briggs,Ace,1,384,Fantasy,4.5,723,8.99,8.99,"4,784",4.8
DANGEROUS GAMES,Danielle Steel,Delacorte,1,320,Fiction & Literature,4,312,8.99,12.82,"2,004",4.6
BRIGHTER THAN THE SUN,Maya Banks,Berkley,1,336,Military,4.5,337,7.99,5.01,768,4.4
ETCHED IN BONE,Anne Bishop,ROC,1,416,Fantasy,4.5,200,6.99,6.99,"1,980",4.8
MAKE THEM PAY,Allison Brennan,St. Martin's,1,352,Mysteries & Thrillers,4.5,135,11.99,11.99,399,4.7
THE CUTTHROAT,Clive Cussler and Justin Scott,Putnam,1,416,Action & Adventure,4.5,248,9.99,9.99,"1,744",4.5
IN THIS GRAVE HOUR,Jacqueline Winspear,Harper/HarperCollins,1,368,Women Sleuths,4.5,241,12.99,11.15,"1,765",4.7
MISSISSIPPI BLOOD,Greg Iles,Morrow/HarperCollins,1,784,Mysteries & Thrillers,4.5,794,4.99,4.99,"3,508",4.7
BOUND TOGETHER,Christine Feehan,Berkley,1,416,Paranormal,4.5,356,8.99,8.99,"1,655",4.8
VICIOUS CIRCLE,C J Box,Putnam,1,384,Mysteries & Thrillers,4.5,1068,9.99,9.99,"3,385",4.7
IF NOT FOR YOU,Debbie Macomber,Ballantine,1,384,Contemporary,4.5,427,5.99,5.99,"1,829",4.7
MAN OVERBOARD,J A Jance,Touchstone,1,352,Mysteries & Thrillers,4,153,9.99,8.99,897,4.5
THE BLACK BOOK,James Patterson and David Ellis,"Little, Brown",1,448,Mysteries & Thrillers,4.5,1381,9.99,9.99,"12,218",4.6
IMMORTAL UNCHAINED,Lynsay Sands,Avon,1,400,Paranormal,4.5,136,7.99,7.99,849,4.6
SAY I'M YOURS,Corinne Michaels,EverAfter Romance,1,319,Contemporary,4.5,617,4.99,4.99,"1,386",4.6
THE CHOSEN,J R Ward,Ballantine,1,544,Paranormal,4.5,720,8.99,8.99,"3,898",4.8
"ALL BY MYSELF, ALONE",Mary Higgins Clark,Simon & Schuster,1,336,Mysteries & Thrillers,4,301,8.99,7.99,"1,836",4.5
THE LOST ORDER,Steve Berry,St. Martin's,1,464,Mysteries & Thrillers,4.5,530,9.99,9.99,"1,712",4.5
EASY MAGIC,Kristen Pro,Ampersand,1,281,Contemporary,4.5,275,4.99,4.23,488,4.6
ONE PERFECT LIE,Lisa Scottoline,St. Martin's,1,384,Mysteries & Thrillers,4,604,8.99,8.99,"1,686",4.4
THE BURIAL HOUR,Jeffery Deaver,Grand Central,1,448,Mysteries & Thrillers,4,213,9.99,9.99,"1,860",4.2
THRAWN: ALLIANCES,Timothy Zahn,Del Rey,1,448,Science Fiction,4.5,1326,9.99,20.28,"7,687",4.8
THE STARS ARE FIRE,Anita Shreve,Knopf,1,256,Historical,4,419,7.99,7.99,"2,344",4.3
GOLDEN PREY,John Sandford,Putnam,1,400,Mysteries & Thrillers,4.5,1687,9.99,9.99,"4,647",4.7
ANYTHING IS POSSIBLE,Elizabeth Strout,Random House,1,272,Family,4,387,13.99,13.99,"3,655",4.2
NO EASY TARGET,Iris Johansen,St. Martin's,1,352,Mysteries & Thrillers,4.5,159,9.99,9.99,586,4.6
WICKED ABYSS,Kresley Cole,Gallery Books,1,400,Paranormal,4.5,368,9.99,8.99,"1,458",4.7
BEARTOWN,Fredrik Backman,Atria,1,432,Literary,4.5,1409,2.99,2.99,"10,174",4.5
16TH SEDUCTION,James Patterson and Maxine Paetro,"Little, Brown",1,384,Mysteries & Thrillers,4.5,1055,9.99,9.99,"6,976",4.7
INTO THE WATER,Paula Hawkins,Riverhead,1,400,Literary,4,2660,11.99,11.99,"8,236",3.9
AGAINST ALL ODDS,Danielle Steel,Delacorte,1,352,Fiction & Literature,4.5,449,8.99,8.99,"2,427",4.6
DETECTIVE CROSS,James Patterson,BookShots,1,144,Mysteries & Thrillers,4.5,339,3.99,3.99,"3,727",4.6
AMERICAN GODS,Neil Gaiman,Morrow,2,784,Contemporary,4.5,1291,9.99,9.99,"14,115",4.5
PRIVATE: GOLD,James Patterson and Jassy Mackenzie,BookShots,1,144,Mysteries & Thrillers,4,55,3.99,3.99,"1,564",4.3
ROBERT B. PARKER'S LITTLE WHITE LIES,Ace Atkins,Putnam,1,320,Mysteries & Thrillers,4,208,9.99,6.3,913,4.5
THE THIRST,Jo Nesbo,Knopf,1,480,Mysteries & Thrillers,4.5,442,9.99,9.99,"4,180",4.4
ASSASSIN'S FATE,Robin Hobb,Del Rey,1,864,Epic,5,553,7.99,7.99,"4,240",4.8
SINCE WE FELL,Dennis Lehane,Ecco/HarperCollins,1,496,Mysteries & Thrillers,4,422,8.99,8.49,"2,124",4.0
THE GIRL WHO KNEW TOO MUCH,Amanda Quick,Berkley,1,368,Historical,4.5,253,7.99,7.99,"1,488",4.5
NO MIDDLE NAME,Lee Child,Delacorte,1,432,Mysteries & Thrillers,4,933,9.99,9.99,"5,534",4.5
GWENDY'S BUTTON BOX,Stephen King and Richard Chizmar,Cemetery Dance,1,176,Mysteries & Thrillers,4.5,286,9.99,22.49,"7,558",4.6
"SAME BEACH, NEXT YEAR",Dorothea Benton Frank,Morrow,1,384,Fiction & Literature,4,468,6.99,6.99,"1,515",4.4
TESTIMONY,Scott Turow,Grand Central,1,496,Mysteries & Thrillers,4,213,9.99,7.98,"1,131",3.9
FULL WOLF MOON,Lincoln Child,Doubleday,1,256,Action & Adventure,4,335,9.99,9.99,"1,458",4.3
DRAGON TEETH,Michael Crichton,Harper,1,352,Mysteries & Thrillers,4,408,9.99,17.43,"2,520",4.4
JUST ONE TOUCH,Maya Banks,Avon,1,352,Contemporary,4.5,211,8.99,7.55,448,4.2
COME SUNDOWN,Nora Roberts,St. Martin's,1,432,Suspense,4.5,1333,8.99,8.99,"5,607",4.5
NIGHTHAWK,Clive Cussler and Graham Brown,Putnam,1,464,Action & Adventure,4.5,455,8.99,8.99,"2,269",4.7
SHADOW REAPER,Christine Feehan,Berkley,1,400,Paranormal,4.5,326,7.99,7.99,"1,852",4.7
WHITE HOT,Ilona Andrews,Avon,1,416,Paranormal,4.5,447,3.99,3.49,"3,151",4.8
CAMINO ISLAND,John Grisham,Doubleday,1,304,Mysteries & Thrillers,4,4142,9.99,9.99,"21,840",4.3
INDECENT EXPOSURE,Stuart Woods,Putnam,1,352,Action & Adventure,4,343,9.99,6.66,"1,083",4.4
LOVE STORY,Karen Kingsbury,Howard,1,368,Religious,5,103,8.99,17.91,"1,256",4.8
THE IDENTICALS,Elin Hilderbrand,"Little, Brown",1,432,Fiction & Literature,4.5,1095,7.99,8.05,"3,486",4.5
TOM CLANCY: POINT OF CONTACT,Mike Maden,Putnam,1,496,Mysteries & Thrillers,4,864,9.99,19.01,"2,192",4.4
SILVER SILENCE,Nalini Singh,Berkley,1,464,Paranormal,4.5,310,7.99,6.82,"1,419",4.7
DANGEROUS MINDS,Janet Evanovich,Bantam,1,336,Mysteries & Thrillers,4,340,8.99,7.06,"2,220",4.3
THE SILENT CORNER,Dean Koontz,Bantam,1,464,Mysteries & Thrillers,4,1522,5.99,5.95,"5,942",4.5
BEACH HOUSE FOR RENT,Mary Alice Monroe,Gallery Books,1,416,Fiction & Literature,4.5,257,8.99,7.99,"1,549",4.7
KISS CARLO,Adriana Trigiani,Harper,1,560,Historical,4,97,12.99,16.98,852,4.2
USE OF FORCE,Brad Thor,Atria/Emily Bestler,1,368,Mysteries & Thrillers,4.5,1549,13.99,13.99,"3,172",4.6
MURDER GAMES,James Patterson and Howard Roughan,"Little, Brown",1,368,Police Procedural,4.5,384,9.99,9.99,"2,718",4.5
THE DUCHESS,Danielle Steel,Delacorte,1,352,Historical,4.5,390,7.99,11.30,"2,598",4.6
SEVEN STONES TO STAND OR FALL,Diana Gabaldon,Delacorte,1,544,Historical,4.5,229,13.99,18.69,"5,553",4.7
HIGH STAKES,Fern Michaels,Zebra,1,368,Romance,4.5,65,1.99,8.88,987,4.6
BEHOLD THE DREAMERS,﻿Imbolo Mbue,Random House,1,400,Literary,4,858,13.99,9.82,"4,030",4.4
THE DAY OF THE DUCHESS,Sarah MacLean,Avon,1,400,Historical,4.5,453,6.99,5.06,"1,116",4.4
WIRED,Julie Garwood,Berkley,1,320,Contemporary,4.5,1237,6.99,13.68,"2,503",4.5
THE HARD WAY,Lee Child,Dell,1,384,Mysteries & Thrillers,4.5,1382,9.99,7.48,"9,402",4.6
THE BONE BED,Patricia Cornwell,Berkley,1,480,Mysteries & Thrillers,4,1064,9.99,7.48,"4,545",4.2
EVERYTHING I NEVER TOLD YOU,Celeste Ng,Penguin,1,304,Literary,4,2761,12.99,14.90,"22,967",4.3
HOUSE OF SPIES,Daniel Silva,Harper,1,576,Mysteries & Thrillers,4.5,1449,9.99,7.99,"6,909",4.6
THE LATE SHOW,Michael Connelly,"Little, Brown",1,416,Women Sleuths,4.5,2012,9.99,7.99,"12,968",4.5
WILDFIRE,Ilona Andrews,Avon,1,400,Paranormal,4.5,464,4.99,3.86,"2,905",4.8
READY PLAYER ONE,Ernest Cline,Broadway,1,384,Adventure,4.5,10456,12.99,17.89,"42,855",4.7
PARADISE VALLEY,C J Box,Minotaur,1,352,Mysteries & Thrillers,4.5,509,9.99,22.35,"2,814",4.7
THE LYING GAME,Ruth Ware,Scout,1,384,Literary,4,1124,9.99,16.97,"4,804",4.2
THE MOORES ARE MISSING,James Patterson and others,Grand Central,1,432,Mysteries & Thrillers,4.5,51,9.99,9.99,"1,218",4.3
OMINOUS,"Lisa Jackson, Nancy Bush and Rosalind Noonan",Zebra,1,384,Mysteries & Thrillers,4.5,30,6.99,4.41,715,4.6
THE MEDICAL EXAMINER,James Patterson with Maxine Paetro,BookShots,1,144,Mysteries & Thrillers,4,210,3.99,3.99,"5,915",4.4
THE GUNSLINGER,Stephen King,Pocket Books,3,400,Fantasy,4.5,926,10.99,11.62,"9,081",4.4
CRIME SCENE,Jonathan Kellerman and Jesse Kellerman,Ballantine,1,400,Mysteries & Thrillers,4,426,9.99,9.99,"1,488",4.2
ANY DREAM WILL DO,Debbie Macomber,Ballantine,1,336,Contemporary,4.5,357,5.99,5.99,"2,083",4.7
THE GOOD DAUGHTER,Karin Slaughter,Morrow,1,656,Women Sleuths,4.5,1614,6.99,6.99,"7,552",4.5
THE LAST TUDOR,Philippa Gregory,Touchstone,1,528,Historical,4,246,13.99,13.99,"2,976",4.5
SEEING RED,Sandra Brown,Grand Central,1,432,Mysteries & Thrillers,4.5,814,8.99,8.89,"2,630",4.5
THE STORE,James Patterson and Richard DiLallo,"Little, Brown",1,368,Mysteries & Thrillers,3.5,211,9.99,9.99,"1,257",4.0
I KNOW A SECRET,Tess Gerritsen,Ballantine,1,336,Mysteries & Thrillers,4.5,415,9.99,9.99,"3,249",4.6
EXPOSED,Lisa Scottoline,St. Martin's,1,352,Mysteries & Thrillers,4.5,170,8.99,8.99,672,4.7
THE STONE SKY,N K Jemisin,Orbit,1,464,Epic,4.5,1066,11.99,11.99,"5,109",4.6
THE STORIED LIFE OF A. J. FIKRY,Gabrielle Zevin,Algonquin,1,272,Family,4.5,868,9.99,19.93,"10,430",4.4
Y IS FOR YESTERDAY,Sue Grafton,Marian Wood/Putnam,1,496,Women Sleuths,4.5,924,9.99,9.99,"6,720",4.5
THE DUCHESS DEAL,Tessa Dare,Avon,1,384,Historical,4.5,1023,8.99,8.99,"3,300",4.5
GLASS HOUSES,Louise Penny,Minotaur,1,384,British Detectives,4.5,1086,9.99,9.99,"8,404",4.7
THE RIGHT TIME,Danielle Steel,Delacorte,1,336,Fiction & Literature,4.5,506,7.99,9.14,"3,475",4.7
MY ABSOLUTE DARLING,Gabriel Tallent,Riverhead,1,432,Literary,4,700,12.99,10.95,"2,619",3.8
SECRETS IN DEATH,JD Robb,St. Martin's,1,400,Police Procedural,4.5,844,8.99,15.27,"4,993",4.7
ENEMY OF THE STATE,Kyle Mills,Emily Bestler/Atria,1,400,Mysteries & Thrillers,4.5,1853,12.99,12.99,"4,526",4.7
A LEGACY OF SPIES,John le Carré,Viking,1,272,Mysteries & Thrillers,4,480,8.99,15.99,"4,367",4.2
THE WESTERN STAR,Craig Johnson,Viking,1,304,Mysteries & Thrillers,4.5,471,12.99,12.99,"2,602",4.6
PROOF OF LIFE,J A Jance,Morrow,1,432,Hard-Boiled,4.5,200,9.99,11.32,"1,129",4.7
A COLUMN OF FIRE,Ken Follett,Viking,1,928,Historical,4.5,2381,9.99,7.75,"18,251",4.6
THE GIRL WHO TAKES AN EYE FOR AN EYE,David Lagercrantz,Knopf,1,368,Mysteries & Thrillers,4,1378,9.99,9.49,"8,925",4.3
ENIGMA,Catherine Coulter,Gallery Books,1,496,Mysteries & Thrillers,4.5,569,9.99,14.14,"2,514",4.6
THE ROMANOV RANSOM,Clive Cussler and Robin Burcell,Putnam,1,400,Action & Adventure,4.5,334,9.99,9.99,"1,840",4.7
THE HANGMAN'S SONNET,Reed Farrel Coleman,Putnam,1,368,Mysteries & Thrillers,4,256,9.99,9.99,"1,429",4.4
THE CUBAN AFFAIR,Nelson DeMille,Simon & Schuster,1,448,Mysteries & Thrillers,4,1565,9.99,11.99,"5,858",4.2
HAUNTED,James Patterson and James O Born,"Little, Brown",1,368,Police Procedural,4.5,455,9.99,9.99,"3,858",4.6
TO BE WHERE YOU ARE,Jan Karon,Putnam,1,464,Family,4.5,209,9.99,14.94,"2,627",4.8
ADULTOLESCENCE,Gabbie Hanna,Atria/Keywords,1,256,Poetry,4.5,393,12.99,10.99,"2,547",4.4
SLEEPING BEAUTIES,Stephen King and Owen King,Scribner,1,720,Horror,4,578,7.99,16.63,"6,845",4.4
DON'T LET GO,Harlan Coben,Dutton,1,368,Mysteries & Thrillers,4,2725,7.99,4.0,"5,562",4.5
IMMORTALLY YOURS,Lynsay Sands,Avon,1,400,Paranormal,4.5,140,7.99,7.99,949,4.8
ORIGIN,Dan Brown,Doubleday,1,480,Mysteries & Thrillers,4.5,6709,9.99,9.99,"31,114",4.4
MANHATTAN BEACH,Jennifer Egan,Scribner,1,448,Literary,4,1021,12.99,12.39,"2,782",4.0
MERRY AND BRIGHT,Debbie Macomber,Ballantine,1,272,Contemporary,4,191,5.99,5.99,"1,821",4.7
WITHOUT MERIT,Colleen Hoover,Atria,1,384,Fiction & Literature,4.5,413,11.99,11.99,"3,126",4.4
WINTER SOLSTICE,Elin Hilderbrand,"Little, Brown",1,320,Fiction & Literature,4.5,663,7.99,8.17,"3,770",4.6
FAIRYTALE,Danielle Steel,Delacorte,1,288,Fiction & Literature,4.5,455,7.99,13.68,"3,356",4.6
THE RULES OF MAGIC,Alice Hoffman,Simon & Schuster,1,384,Literary,4.5,1116,12.99,12.99,"7,682",4.6
YOU DO SOMETHING TO ME,Bella Andre,Oak Press,1,400,Contemporary,4.5,748,5.99,5.99,"1,059",4.5
DEEP FREEZE,John Sandford,Putnam,1,400,Mysteries & Thrillers,4.5,1140,9.99,7.93,"3,761",4.6
THE SNOWMAN,Jo Nesbo,Vintage,2,400,Mysteries & Thrillers,4,1029,9.99,9.99,"3,789",4.3
UNCOMMON TYPE,Tom Hanks,Knopf,1,416,Short Stories,4,159,9.99,12.99,"2,512",4.3
THE ROOSTER BAR,John Grisham,Doubleday,1,368,Mysteries & Thrillers,4,2822,8.99,8.99,"14,012",4.2
QUICK & DIRTY,Stuart Woods,Putnam,1,336,Action & Adventure,4.5,401,9.99,9.99,"1,177",4.5
LEOPARD'S BLOOD,Christine Feehan,Berkley,1,416,Paranormal,4.5,219,7.99,7.99,956,4.8
MIND GAME,Iris Johansen,St. Martin's,1,352,Mysteries & Thrillers,4.5,150,9.99,9.99,752,4.8
TWO KINDS OF TRUTH,Michael Connelly,"Little, Brown",1,400,Police Procedural,4.5,1778,9.99,9.99,"10,372",4.7
WILDE IN LOVE,Eloisa James,Avon,1,416,Historical,4,474,6.99,6.99,"1,450",4.3
TWIN PEAKS: THE FINAL DOSSIER,Mark Frost,Flatiron Books,1,180,Mysteries & Thrillers,4.5,66,11.99,10.58,"1,404",4.7
THE MIDNIGHT LINE,Lee Child,Delacorte,1,384,Mysteries & Thrillers,4.5,2921,8.99,4.5,"15,889",4.5
TYPHOON FURY,Clive Cussler and Boyd Morrison,Putnam,1,448,Action & Adventure,4.5,508,9.99,9.99,"2,581",4.7
SOMEONE TO WED,Mary Balogh,Berkley,1,400,Historical,4.5,252,6.99,6.99,965,4.5
THE HOUSE OF UNEXPECTED SISTERS,Alexander McCall Smith,Pantheon,1,240,Women Sleuths,4.5,88,9.99,9.99,"1,862",4.7
THE NOEL DIARY,Richard Paul Evans,Simon & Schuster,1,304,Fiction & Literature,4.5,124,10.99,13.00,"1,274",4.8
COMPLICATED,Kristen Ashley,Kristen Ashley,1,765,Contemporary,4.5,286,4.99,4.96,"1,054",4.5
IN THIS MOMENT,Karen Kingsbury,Howard Books,1,400,Religious,4.5,72,13.99,15.42,921,4.8
HARDCORE TWENTY-FOUR,Janet Evanovich,Putnam,1,304,Women Sleuths,4.5,731,9.99,4.99,"7,473",4.5
OATHBRINGER,Brandon Sanderson,Tor,1,1248,Epic,4.5,3274,10.99,10.99,"17,218",4.8
ARTEMIS,Andy Weir,Crown,1,320,Adventure,4,2009,8.99,15.49,"11,197",4.2
COUNT TO TEN,James Patterson and Ashwin Sanghi,Grand Central,1,416,Mysteries & Thrillers,4,309,9.99,9.99,"1,000",4.5
DEFIANT QUEEN,Meghan March,Red Dress,1,250,Contemporary,4.5,2045,5.99,5.86,"2,377",4.7
THE PEOPLE VS. ALEX CROSS,James Patterson,"Little, Brown",1,432,Police Procedural,4.5,1074,9.99,18.40,"5,384",4.7
THE WHISPERING ROOM,Dean Koontz,Bantam,1,528,Mysteries & Thrillers,4.5,832,9.99,9.99,"4,055",4.7
TOM CLANCY POWER AND EMPIRE,Marc Cameron,Putnam,1,592,Mysteries & Thrillers,4.5,977,9.99,9.99,"2,672",4.5
PAST PERFECT,Danielle Steel,Delacorte,1,304,Fiction & Literature,4,234,8.99,12.77,"2,609",4.4
YEAR ONE,Nora Roberts,St. Martin's,1,432,Paranormal,4.5,2801,8.99,18.18,"11,618",4.6
THE DEMON CROWN,James Rollins,Morrow,1,672,Mysteries & Thrillers,4.5,614,9.99,3.86,"1,909",4.7
PERSEPOLIS RISING,James S A Corey,Orbit,1,560,Science Fiction,4.5,972,11.99,11.99,"7,181",4.7
THE ALICE NETWORK,Kate Quinn,Morrow,1,560,Historical,4.5,3617,10.99,3.27,"21,202",4.6
UNBOUND,Stuart Woods,Putnam,1,320,Action & Adventure,4,387,9.99,9.99,"1,212",4.6
ROBICHEAUX,James Lee Burke,Simon & Schuster,1,464,Mysteries & Thrillers,4.5,374,10.99,10.99,"2,134",4.6
PROMISE NOT TO TELL,Jayne Ann Krentz,Berkley,1,336,Suspense,4.5,322,7.99,7.99,"1,062",4.6
"SING, UNBURIED, SING",Jesmyn Ward,Scribner,1,304,Literary,4,551,12.99,13.69,"3,438",4.4
THE WIFE BETWEEN US,Greer Hendricks and Sarah Pekkanen,St. Martin's,1,352,Mysteries & Thrillers,4,5603,9.99,12.99,"14,185",4.3
BLOOD FURY,JR Ward,Ballantine,1,432,Paranormal,4.5,502,8.99,8.99,"2,631",4.8
THE IMMORTALISTS,Chloe Benjamin,Putnam,1,352,Literary,4,1431,12.99,15.01,"5,622",4.1
OPERATOR DOWN,Brad Taylor,Dutton,1,464,Mysteries & Thrillers,4.5,783,9.99,9.99,983,4.6
CITY OF ENDLESS NIGHT,Douglas Preston and Lincoln Child,Grand Central,1,416,Police Procedural,4.5,686,9.99,14.79,"3,159",4.6
IRON GOLD,Pierce Brown,Del Rey,1,624,Adventure,4.5,956,12.99,12.99,"3,652",4.6
JUDGMENT ROAD,Christine Feehan,Berkley,1,464,Paranormal,4.5,504,7.99,7.25,"2,545",4.6
FALL FROM GRACE,Danielle Steel,Delacorte,1,320,Fiction & Literature,4.5,524,7.99,7.99,"2,448",4.7
ABOUT THAT KISS,Jill Shalvis,Avon,1,384,Contemporary,4.5,157,7.99,3.48,447,4.7
NEED TO KNOW,Karen Cleveland,Ballantine,1,304,Mysteries & Thrillers,4,577,8.99,8.99,"2,280",4.3
DARK IN DEATH,JD Robb,St. Martin's,1,384,Police Procedural,4.5,954,8.99,8.17,"5,732",4.7
STILL ME,Jojo Moyes,Pamela Dorman/Viking,1,400,Fiction & Literature,4.5,1698,9.99,9.99,"12,646",4.7
BEYOND DANGER,Kat Martin,Zebra,1,384,Suspense,4.5,18,6.99,5.98,491,4.6
THE GRAVE'S A FINE AND PRIVATE PLACE,Alan Bradley,Delacorte,1,384,Mysteries & Thrillers,4.5,130,4.99,4.06,931,4.7
THE GREAT ALONE,Kristin Hannah,St. Martin's,1,464,Fiction & Literature,4.5,6920,11.99,11.99,"36,987",4.7
AN AMERICAN MARRIAGE,Tayari Jones,Algonquin,1,336,Literary,4,3533,9.99,11.08,"14,051",4.4
LOOK FOR ME,Lisa Gardner,Dutton,1,400,Mysteries & Thrillers,4.5,856,9.99,9.18,"2,496",4.6
THE DECEIVERS,Alex Berenson,Putnam,1,448,Mysteries & Thrillers,4.5,519,9.99,6.6,864,4.5
UNRAVELED,Helen Hardt,Waterhouse,1,300,Romance,4.5,867,7.99,7.99,"4,805",4.8
NIGHT MOVES,Jonathan Kellerman,Ballantine,1,416,Mysteries & Thrillers,4,557,9.99,9.99,"2,112",4.5
THE KREMLIN'S CANDIDATE,Jason Matthews,Scribner,1,448,Mysteries & Thrillers,4.5,721,9.99,8.99,"2,482",4.5
SURPRISE ME,Sophie Kinsella,Dial,1,432,Fiction & Literature,4,236,9.99,9.99,"2,267",4.1
FIFTY FIFTY,James Patterson and Candice Fox,"Little, Brown",1,400,Women Sleuths,4,429,9.99,9.99,"2,867",4.5
RED SPARROW,Jason Matthews,Scribner,1,448,Mysteries & Thrillers,4.5,1087,9.99,23.62,"5,431",4.4
AGENT IN PLACE,Mark Greaney,Berkley,1,528,Mysteries & Thrillers,4.5,1691,9.99,9.99,"3,923",4.7
HELLO STRANGER,Lisa Kleypas,Avon,1,400,Historical,4.5,748,6.99,6.99,"2,052",4.6
BURN BRIGHT,Patricia Briggs,Ace,1,320,Fantasy,4.5,575,8.99,8.99,"4,218",4.8
THE ESCAPE ARTIST,Brad Meltzer,Grand Central,1,432,Mysteries & Thrillers,4,1160,9.99,19.58,"2,597",4.3
STAR WARS: THE LAST JEDI,Jason Fry,Del Rey,1,336,Science Fiction,4,223,9.99,24.79,"1,619",4.6
THE WOMAN LEFT BEHIND,Linda Howard,Morrow,1,432,Suspense,4.5,862,5.99,5.99,"1,793",4.6
HIGH VOLTAGE,Karen Marie Moning,Delacorte,1,496,Paranormal,4.5,333,8.99,2.15,"2,274",4.7
THE RISING SEA,Clive Cussler and Graham Brown,Putnam,1,416,Action & Adventure,4.5,437,9.99,9.99,"2,272",4.7
DEAREST IVIE,JR Ward,Ballantine,1,145,Paranormal,4.5,477,2.99,2.99,"2,512",4.8
THE FLIGHT ATTENDANT,Chris Bohjalian,Doubleday,1,368,Mysteries & Thrillers,4,1239,9.99,3.52,"6,062",4.2
CARIBBEAN RIM,Randy Wayne White,Putnam,1,336,Mysteries & Thrillers,4,219,9.99,15.99,894,4.0
ACCIDENTAL HEROES,Danielle Steel,Delacorte,1,272,Fiction & Literature,4.5,486,8.99,8.99,"2,719",4.6
THE PUNISHMENT SHE DESERVES,Elizabeth George,Viking,1,704,Mysteries & Thrillers,4.5,434,12.99,12.99,"2,852",4.5
THE BISHOP'S PAWN,Steve Berry,Minotaur,1,400,Mysteries & Thrillers,4,475,9.99,9.99,"1,415",4.5
COVERT GAME,Christine Feehan,Berkley,1,432,Military,4.5,341,7.99,7.99,"1,527",4.8
THE DISAPPEARED,CJ Box,Putnam,1,400,Mysteries & Thrillers,4.5,1245,9.99,9.99,"3,665",4.7
RED ALERT,James Patterson and Marshall Karp,"Little, Brown",1,368,Mysteries & Thrillers,4.5,539,9.99,9.99,"4,097",4.6
TO DIE BUT ONCE,Jacqueline Winspear,Harper,1,352,Women Sleuths,4.5,204,12.99,12.49,"1,665",4.8
TWICE BITTEN,Lynsay Sands,Avon,1,384,Paranormal,4.5,191,7.99,7.49,"1,057",4.8
SAVAGE PRINCE,Meghan March,Red Dress,1,250,Contemporary,4.5,979,5.99,5.99,"1,071",4.7
I'VE GOT MY EYES ON YOU,Mary Higgins Clark,Simon & Schuster,1,256,Mysteries & Thrillers,4.5,414,8.99,7.99,"2,269",4.6
CAVE OF BONES,Anne Hillerman,Harper,1,320,Police Procedural,4,313,1.99,1.99,"2,326",4.5
THE FEMALE PERSUASION,Meg Wolitzer,Riverhead,1,464,Fiction & Literature,4,315,11.99,8.52,912,4.0
SCOURGED,Kevin Hearne,Del Rey,1,288,Contemporary,4.5,255,7.99,7.99,"1,725",4.4
THE THIEF,JR Ward,Ballantine,1,480,Paranormal,4.5,800,8.99,24.90,"3,459",4.8
SHOOT FIRST,Stuart Woods,Putnam,1,368,Action & Adventure,4,405,9.99,6.7,"1,191",4.5
THE SIXTH DAY,Catherine Coulter and JT Ellison,Gallery,1,528,Mysteries & Thrillers,4,356,9.99,8.53,"1,248",4.5
AFTER ANNA,Lisa Scottoline,St. Martin's,1,352,Mysteries & Thrillers,4,791,8.99,8.99,"2,516",4.3
THE CUTTING EDGE,Jeffery Deaver,Grand Central,1,448,Police Procedural,4.5,268,9.99,9.99,"2,368",4.5
CIRCE,Madeline Miller,"Little, Brown",1,400,Historical,4.5,2590,11.99,15.99,"29,871",4.6
THE FALLEN,David Baldacci,Grand Central,1,432,Police Procedural,4.5,3340,9.99,9.99,"11,164",4.6
NOIR,Christopher Moore,Morrow,1,352,Fantasy,4.5,178,11.99,27.99,"1,375",4.5
TWISTED PREY,John Sandford,Putnam,1,400,Mysteries & Thrillers,4.5,1663,9.99,9.99,"4,566",4.7
ONE LAST BREATH,Lisa Jackson and Nancy Bush,Zebra,1,464,Suspense,4,63,9.99,0.99,"1,083",4.5
SHATTERED MIRROR,Iris Johansen,St. Martin's,1,352,Mysteries & Thrillers,4.5,196,9.99,7.37,824,4.8
IRON PRINCESS,Meghan March,Red Dress Press,1,250,Contemporary,4.5,880,5.99,6.29,945,4.7
WILD IN LOVE,Bella Andre and Jennifer Skully,Oak Press,1,400,Contemporary,4,1374,5.99,5.99,"1,864",4.4
CRAZY RICH ASIANS,Kevin Kwan,Anchor,1,416,Romantic Comedy,4.5,4561,9.99,7.89,"10,351",4.4
SOMEONE TO CARE,Mary Balogh,Berkley,1,384,Historical,4.5,173,7.99,7.99,869,4.5
DARK QUEEN,Faith Hunter,Ace,1,432,Fantasy,5,190,8.99,5.64,"1,396",4.8
